dc_key,race,sex,fatal,date,has_court_case,age,street_name,block_number,zip_code,council_district,police_district,neighborhood,house_district,senate_district,school_catchment,lng,lat
2.02424E+11,Hispanic (Black or White),Male,Fatal,1/11/2024 14:06,No,44,EMERALD ST,2700,19125,1,24,Upper Kensington,175,2,Frances E. Willard School,-75.12335,39.98796299999999
2.02424E+11,Black (Non-Hispanic),Male,Nonfatal,1/11/2024 9:19,No,32,KENSINGTON AVE,3900,19124,7,24,Juniata Park-Harrowgate,180,2,Francis Hopkinson School,-75.09633,40.005947
2.02435E+11,Hispanic (Black or White),Male,Nonfatal,1/10/2024 20:40,No,41,N 5TH ST,6700,19126,9,35,Oak Lane - Fernrock,203,3,Thomas K. Finletter School,-75.126095,40.054864000000016
2.02416E+11,Black (Non-Hispanic),Female,Nonfatal,1/9/2024 22:29,No,35,DEARBORN ST,400,19139,3,16,Mill Creek-Parkside,190,7,James Rhoads School,-75.22146,39.965164
2.02422E+11,Black (Non-Hispanic),Male,Nonfatal,1/9/2024 17:03,No,15,N BOUVIER ST,2600,19132,5,22,Sharswood-Stanton,181,3,Tanner G. Duckrey School,-75.160672,39.993387
2.02435E+11,Black (Non-Hispanic),Male,Nonfatal,1/8/2024 17:11,Yes,21,LINDLEY AVE,1100,19141,9,35,Logan,201,3,Lindley Academy Charter at Birney,-75.142257,40.03004000000003
2.02415E+11,Black (Non-Hispanic),Male,Fatal,1/8/2024 0:48,No,21,GLENLOCH ST,5000,19124,7,15,Frankford,179,2,Mastery Charter School at Smedley,-75.073766,40.014961
2.02439E+11,Black (Non-Hispanic),Male,Fatal,1/7/2024 4:10,No,16,JUDSON ST,3400,19140,8,39,Nicetown-Tioga,198,3,Mastery Charter School at Cleveland,-75.167183,40.00767099999999
2.02415E+11,Black (Non-Hispanic),Male,Nonfatal,1/6/2024 23:30,No,35,FRANKFORD AVE,4900,19124,7,15,Frankford,179,2,The Philadelphia Charter School for Arts and Sciences,-75.081033,40.019757
2.02425E+11,Black (Non-Hispanic),Male,Nonfatal,1/6/2024 17:10,Yes,45,N ORKNEY ST,2700,19133,7,25,Hunting Park-Fairhill,197,2,Julia de Burgos School,-75.139722,39.992057999999986
2.02425E+11,Hispanic (Black or White),Male,Nonfatal,1/6/2024 17:10,Yes,25,N ORKNEY ST,2700,19133,7,25,Hunting Park-Fairhill,197,2,Julia de Burgos School,-75.139722,39.992057999999986
2.02424E+11,Hispanic (Black or White),Male,Nonfatal,1/6/2024 9:23,No,20,HARTVILLE ST,3100,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.120067,39.996032
2.02422E+11,Black (Non-Hispanic),Male,Nonfatal,1/6/2024 7:09,No,26,W LEHIGH AVE,2800,19132,5,22,Strawberry Mansion,195,7,Dr. Ethel Allen School,-75.177082,39.996781
2.02435E+11,Black (Non-Hispanic),Male,Nonfatal,1/5/2024 21:59,No,28,N 11TH ST,5200,19141,9,35,Logan,201,3,Lindley Academy Charter at Birney,-75.140886,40.03168999999999
2.02415E+11,Black (Non-Hispanic),Male,Nonfatal,1/5/2024 12:41,No,38,VALLEY PL,4700,19124,7,15,Frankford,179,2,Mastery Charter School at Smedley,-75.07728,40.013776
2.02435E+11,Black (Non-Hispanic),Male,Fatal,1/5/2024 8:09,No,25,N SMEDLEY ST,4900,19141,8,35,Logan,198,4,James Logan School,-75.150951,40.029284000000004
2.02416E+11,Black (Non-Hispanic),Male,Nonfatal,1/4/2024 23:11,Yes,42,W STILES ST,4200,19104,3,16,Mill Creek-Parkside,190,7,Rudolph Blankenburg School,-75.210672,39.974153
2.02435E+11,Black (Non-Hispanic),Male,Nonfatal,1/4/2024 19:29,Yes,24,E WELLENS ST,200,19120,9,35,Olney-Feltonville,179,3,Olney School,-75.120498,40.02966600000001
2.02435E+11,Black (Non-Hispanic),Male,Nonfatal,1/4/2024 19:29,Yes,15,E WELLENS ST,200,19120,9,35,Olney-Feltonville,179,3,Olney School,-75.120498,40.02966600000001
2.02426E+11,Black (Non-Hispanic),Male,Nonfatal,1/4/2024 18:48,No,18,N 7TH ST,2600,19133,5,26,Northern Liberties-West Kensington,197,3,John F. Hartranft School,-75.144187,39.990991999999984
2.02435E+11,Black (Non-Hispanic),Male,Fatal,1/4/2024 11:17,Yes,37,OGONTZ AVE,5000,19141,8,35,Logan,198,4,James Logan School,-75.15329,40.030013
2.02425E+11,Black (Non-Hispanic),Male,Fatal,1/3/2024 23:55,No,46,N ORKNEY ST,2900,19133,7,25,Hunting Park-Fairhill,197,2,Julia de Burgos School,-75.13883,39.996115999999994
2.02402E+11,Black (Non-Hispanic),Male,Nonfatal,1/3/2024 22:54,No,27,COTTMAN AVE,1300,19111,9,2,Oxford Circle,202,2,Kennedy C. Crossan School,-75.077056,40.05742299999999
2.02416E+11,Black (Non-Hispanic),Male,Nonfatal,1/3/2024 11:50,Yes,33,N 50TH ST,800,19139,3,16,Mill Creek-Parkside,190,7,James Rhoads School,-75.22058,39.968512000000004
2.02419E+11,Black (Non-Hispanic),Male,Nonfatal,1/3/2024 7:11,No,34,GEORGES LN,1800,19131,4,19,Overbrook Park-Wynnefield Heights,192,7,Mastery Charter School at Mann,-75.229648,39.985092
2.02424E+11,Hispanic (Black or White),Male,Nonfatal,1/2/2024 16:25,No,58,N SWANSON ST,2800,19134,7,24,Hunting Park-Fairhill,180,2,Isaac A. Sheppard School,-75.129134,39.992391999999995
2.02422E+11,Black (Non-Hispanic),Male,Fatal,1/2/2024 8:21,Yes,35,W HAROLD ST,1200,19133,5,22,Poplar-Temple,181,3,Mastery Charter School at Clymer,-75.151444,39.992353
2.02422E+11,Black (Non-Hispanic),Male,Nonfatal,3/3/2024 0:21,No,40,,,,,,,,,,,
2.02406E+11,Black (Non-Hispanic),Male,Fatal,1/21/2024 20:08,No,31,LOCUST ST,200,19106,1,6,Center City East,175,1,General George A. McCall School,-75.145061,39.945109999999985
2.02416E+11,Black (Non-Hispanic),Male,Nonfatal,1/15/2024 2:48,No,24,,,,,,,,,,,
2.02408E+11,Hispanic (Black or White),Male,Nonfatal,1/1/2024 0:20,Yes,27,,,,,,,,,,,
2.02439E+11,Black (Non-Hispanic),Male,Nonfatal,12/31/2023 4:57,No,42,OLD YORK RD,5500,19141,9,35,Logan,201,3,Lindley Academy Charter at Birney,-75.144636,40.03694400000001
2.02324E+11,Hispanic (Black or White),Male,Fatal,12/31/2023 3:35,No,38,E MADISON ST,800,19134,7,24,Upper Kensington,180,2,Philip H. Sheridan School,-75.115145,39.997606999999995
2.02315E+11,White (Non-Hispanic),Male,Nonfatal,12/31/2023 3:13,No,24,COTTMAN AVE,5000,19136,6,15,Wissinoming-Tacony,173,5,Edwin Forrest School,-75.031344,40.02533700000001
2.02314E+11,Black (Non-Hispanic),Male,Nonfatal,12/30/2023 22:56,No,43,W CHELTEN AVE,0,19144,8,14,Germantown,198,3,John B. Kelly School,-75.175045,40.03520399999999
2.02339E+11,Hispanic (Black or White),Male,Nonfatal,12/30/2023 11:32,Yes,29,W TIOGA ST,1700,19140,8,39,Nicetown-Tioga,198,3,Mastery Charter School at Cleveland,-75.156844,40.00684999999998
2.02316E+11,Black (Non-Hispanic),Male,Nonfatal,12/30/2023 3:00,No,18,BELMONT AVE,1000,19104,3,16,Mill Creek-Parkside,190,7,Rudolph Blankenburg School,-75.211786,39.97163
2.02316E+11,Black (Non-Hispanic),Male,Nonfatal,12/30/2023 1:00,No,32,FILBERT ST,3800,19104,3,16,University City,190,7,Samuel Powel School,-75.199464,39.957622
2.02312E+11,Asian,Male,Nonfatal,12/30/2023 0:17,Yes,18,LYONS AVE,8200,19153,2,12,Eastwick-Elmwood,185,1,Penrose School,-75.246985,39.897991
2.02324E+11,Black (Non-Hispanic),Male,Nonfatal,12/29/2023 23:54,No,43,HELEN ST,3000,19134,1,24,Upper Kensington,175,1,Frances E. Willard School,-75.115274,39.9929
2.02325E+11,Black (Non-Hispanic),Male,Nonfatal,12/29/2023 18:33,No,32,N 8TH ST,2800,19133,5,25,Hunting Park-Fairhill,197,3,Potter-Thomas School,-75.144686,39.99458799999998
2.02339E+11,Black (Non-Hispanic),Male,Nonfatal,12/29/2023 0:15,No,16,GERMANTOWN AVE,4400,19144,8,39,Nicetown-Tioga,198,3,Edward T. Steel School,-75.158647,40.022397999999995
2.02308E+11,Black (Non-Hispanic),Male,Fatal,12/28/2023 23:26,No,33,WOODHAVEN RD,3500,19154,10,8,Torresdale North,170,5,Stephen Decatur School,-74.978305,40.09375300000002
2.02312E+11,Black (Non-Hispanic),Male,Nonfatal,12/28/2023 13:30,No,21,S 61ST ST,1900,19142,2,12,Paschall-Kingsessing,191,8,Joseph W. Catharine School,-75.23355,39.93216300000001
2.02312E+11,Black (Non-Hispanic),Male,Fatal,12/28/2023 13:30,No,28,S 61ST ST,1900,19142,2,12,Paschall-Kingsessing,191,8,Joseph W. Catharine School,-75.23355,39.93216300000001
2.02322E+11,Hispanic (Black or White),Male,Fatal,12/28/2023 1:19,No,20,WESTMONT ST,2900,19121,5,22,Strawberry Mansion,195,3,Richard R. Wright School,-75.181367,39.988578
2.02312E+11,Black (Non-Hispanic),Male,Nonfatal,12/27/2023 0:04,Yes,45,S 68TH ST,3000,19142,2,12,Eastwick-Elmwood,185,8,John M. Patterson School,-75.228252,39.914364
2.02319E+11,Black (Non-Hispanic),Male,Nonfatal,12/26/2023 22:50,Yes,26,MASTER ST,5500,19131,4,19,Haddington-Overbrook,192,7,Universal Charter School at Bluford,-75.232027,39.973581
2.02302E+11,Black (Non-Hispanic),Male,Nonfatal,12/26/2023 17:38,No,36,RISING SUN AVE,5800,19120,9,2,Lawndale-Crescentville,203,2,Benjamin Franklin School,-75.103747,40.043313000000026
2.02324E+11,Hispanic (Black or White),Male,Nonfatal,12/25/2023 15:43,No,47,CASTOR AVE,3600,19134,1,24,Juniata Park-Harrowgate,177,5,John H. Webster School,-75.100099,40.00101899999999
2.02326E+11,Black (Non-Hispanic),Male,Nonfatal,12/24/2023 23:58,No,28,W HUNTINGDON ST,700,19133,5,26,Northern Liberties-West Kensington,197,3,John F. Hartranft School,-75.144206,39.99096599999999
2.02325E+11,Hispanic (Black or White),Male,Nonfatal,12/24/2023 4:35,No,22,E ERIE AVE,100,19134,7,25,Hunting Park-Fairhill,180,2,Clara Barton School,-75.125462,40.00740700000001
2.02318E+11,Black (Non-Hispanic),Male,Nonfatal,12/23/2023 16:43,No,27,SPRUCE ST,5200,19139,3,18,Cobbs Creek,190,8,Global Leadership Academy at Huey,-75.226564,39.954728
2.02324E+11,Hispanic (Black or White),Female,Fatal,12/23/2023 12:38,Yes,35,HARTVILLE ST,3100,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.12026,39.995889999999996
2.02312E+11,Black (Non-Hispanic),Male,Nonfatal,12/22/2023 20:41,No,38,BARTRAM DR,5400,19143,3,12,Paschall-Kingsessing,191,8,Benjamin B. Comegys School,-75.21502,39.93135500000001
2.02322E+11,Black (Non-Hispanic),Male,Nonfatal,12/22/2023 19:46,No,27,W OXFORD ST,1800,19121,5,22,Sharswood-Stanton,181,3,General George G. Meade School,-75.164989,39.97819800000001
2.02315E+11,Black (Non-Hispanic),Male,Nonfatal,12/22/2023 17:58,Yes,26,TORRESDALE AVE,4200,19124,7,15,Frankford,179,2,Allen M. Stearne School,-75.084895,40.00812
2.02319E+11,Black (Non-Hispanic),Male,Nonfatal,12/22/2023 12:50,Yes,30,N 56TH ST,0,19139,4,19,Haddington-Overbrook,190,7,John Barry School,-75.23282,39.961463
2.02318E+11,Black (Non-Hispanic),Male,Nonfatal,12/21/2023 10:53,No,40,MARKET ST,3000,19104,3,18,University City,188,7,Samuel Powel School,-75.184727,39.954932
2.02319E+11,Black (Non-Hispanic),Male,Fatal,12/21/2023 4:33,No,22,UPLAND WAY,5600,19131,4,19,Overbrook Park-Wynnefield Heights,192,7,Mastery Charter School at Mann,-75.235414,39.984243000000006
2.02317E+11,Black (Non-Hispanic),Male,Fatal,12/20/2023 21:45,No,58,WHARTON ST,1700,19146,2,17,Schuylkill-Point Breeze,186,8,George W. Childs School,-75.172894,39.934876999999986
2.02317E+11,Black (Non-Hispanic),Male,Nonfatal,12/20/2023 20:41,No,29,S CHADWICK ST,1300,19146,2,17,Southwark-Bella Vista,186,8,George W. Childs School,-75.171887,39.93466299999999
2.02312E+11,Black (Non-Hispanic),Male,Nonfatal,12/20/2023 19:08,Yes,22,CHELWYNDE AVE,7300,19153,2,12,Eastwick-Elmwood,185,8,John M. Patterson School,-75.240306,39.911426999999996
2.02312E+11,White (Non-Hispanic),Female,Nonfatal,12/20/2023 19:08,Yes,23,CHELWYNDE AVE,7300,19153,2,12,Eastwick-Elmwood,185,8,John M. Patterson School,-75.240306,39.911426999999996
2.02312E+11,Black (Non-Hispanic),Male,Nonfatal,12/20/2023 19:08,Yes,17,CHELWYNDE AVE,7300,19153,2,12,Eastwick-Elmwood,185,8,John M. Patterson School,-75.240306,39.911426999999996
2.02312E+11,Black (Non-Hispanic),Male,Nonfatal,12/20/2023 19:08,Yes,,CHELWYNDE AVE,7300,19153,2,12,Eastwick-Elmwood,185,8,John M. Patterson School,-75.240306,39.911426999999996
2.02315E+11,Black (Non-Hispanic),Female,Nonfatal,12/20/2023 18:03,Yes,28,OXFORD AVE,5200,19124,7,15,Frankford,179,2,The Philadelphia Charter School for Arts and Sciences,-75.08485,40.02650599999999
2.02315E+11,Black (Non-Hispanic),Male,Nonfatal,12/20/2023 18:03,Yes,20,OXFORD AVE,5200,19124,7,15,Frankford,179,2,The Philadelphia Charter School for Arts and Sciences,-75.08485,40.02650599999999
2.02315E+11,Hispanic (Black or White),Male,Fatal,12/20/2023 18:03,Yes,19,OXFORD AVE,5200,19124,7,15,Frankford,179,2,The Philadelphia Charter School for Arts and Sciences,-75.08485,40.02650599999999
2.02335E+11,Black (Non-Hispanic),Male,Nonfatal,12/19/2023 19:03,Yes,19,W LAVEER ST,2000,19138,8,35,Ogontz,201,4,Joseph Pennell School,-75.153317,40.049463999999986
2.02318E+11,Black (Non-Hispanic),Male,Nonfatal,12/19/2023 18:41,Yes,42,BALTIMORE AVE,5300,19143,3,18,Cobbs Creek,188,8,Avery D. Harrington School,-75.230556,39.94812800000001
2.02325E+11,Hispanic (Black or White),Male,Nonfatal,12/19/2023 4:25,No,28,N LEE ST,3200,19140,7,25,Hunting Park-Fairhill,180,2,William Cramp School,-75.128525,39.999048
2.02318E+11,Black (Non-Hispanic),Female,Nonfatal,12/16/2023 23:30,No,30,MARKET ST,6100,19139,3,18,Haddington-Overbrook,192,7,John Barry School,-75.244696,39.962454
2.02324E+11,White (Non-Hispanic),Male,Nonfatal,12/16/2023 15:15,No,60,E GLENWOOD AVE,2000,19124,1,24,Juniata Park-Harrowgate,180,5,John H. Webster School,-75.099438,40.000760000000014
2.02301E+11,Black (Non-Hispanic),Male,Nonfatal,12/15/2023 16:45,No,36,MIFFLIN ST,1600,19145,2,1,South Broad-Girard Estates,186,1,Stephen Girard School,-75.172696,39.927268999999995
2.02319E+11,Black (Non-Hispanic),Male,Nonfatal,12/15/2023 2:56,Yes,32,N FRAZIER ST,0,19139,4,19,Haddington-Overbrook,190,7,John Barry School,-75.234197,39.96175399999999
2.02326E+11,Black (Non-Hispanic),Male,Nonfatal,12/14/2023 19:41,No,21,N LEITHGOW ST,2100,19122,7,26,Northern Liberties-West Kensington,197,2,William McKinley School,-75.140844,39.98268899999999
2.02325E+11,Hispanic (Black or White),Male,Fatal,12/14/2023 19:14,No,56,BOUDINOT ST,4900,19120,7,25,Olney-Feltonville,197,3,Clara Barton School,-75.11696,40.024114000000004
2.02322E+11,Black (Non-Hispanic),Male,Nonfatal,12/12/2023 16:39,No,41,W LEHIGH AVE,2900,19132,5,22,Strawberry Mansion,195,7,Dr. Ethel Allen School,-75.179739,39.99698000000001
2.02314E+11,Black (Non-Hispanic),Male,Nonfatal,12/12/2023 16:22,No,26,DALLAS ST,1800,19126,9,14,West Oak Lane-Cedarbrook,203,4,William Rowen School,-75.146211,40.062909
2.02322E+11,Black (Non-Hispanic),Male,Fatal,12/12/2023 13:50,Yes,33,N CROSKEY ST,1900,19121,5,22,Strawberry Mansion,195,3,Mastery Charter School at Douglass,-75.171023,39.98384299999997
2.02314E+11,Black (Non-Hispanic),Male,Nonfatal,12/11/2023 22:49,Yes,20,CHEW AVE,6300,19138,8,14,East Mt. Airy,200,4,Eleanor C. Emlen School,-75.173322,40.050695
2.02303E+11,Asian,Male,Nonfatal,12/11/2023 19:13,Yes,25,S 8TH ST,2500,19148,1,3,Snyder-Whitman,184,1,D. Newlin Fell School,-75.161118,39.917755
2.02303E+11,Black (Non-Hispanic),Male,Nonfatal,12/11/2023 19:13,Yes,27,S 8TH ST,2500,19148,1,3,Snyder-Whitman,184,1,D. Newlin Fell School,-75.161118,39.917755
2.02325E+11,Black (Non-Hispanic),Male,Fatal,12/11/2023 17:56,No,31,W ONTARIO ST,1000,19140,5,25,Hunting Park-Fairhill,197,3,Mary M. Bethune School,-75.145905,40.00368200000002
2.02302E+11,Black (Non-Hispanic),Male,Nonfatal,12/10/2023 13:08,Yes,30,SOUDER ST,6700,19149,6,2,Oxford Circle,202,5,Gilbert Spruance School,-75.069828,40.04217900000002
2.02322E+11,Black (Non-Hispanic),Male,Nonfatal,12/10/2023 11:18,Yes,57,W LEHIGH AVE,2600,19132,5,22,Strawberry Mansion,195,7,Dr. Ethel Allen School,-75.174948,39.99650500000001
2.02339E+11,Black (Non-Hispanic),Male,Nonfatal,12/10/2023 10:56,No,23,W SCHOOL HOUSE LN,200,19144,8,39,East Falls-Westside,198,3,John B. Kelly School,-75.177221,40.029903
2.02302E+11,White (Non-Hispanic),Male,Nonfatal,12/10/2023 4:59,No,28,CASTOR AVE,6700,19111,9,2,Oxford Circle,202,2,J. Hampton Moore School,-75.0731,40.04406899999999
2.02322E+11,Black (Non-Hispanic),Male,Fatal,12/10/2023 4:12,No,32,N CHADWICK ST,2200,19132,5,22,Sharswood-Stanton,197,3,Tanner G. Duckrey School,-75.160503,39.986873999999986
2.02322E+11,Black (Non-Hispanic),Male,Nonfatal,12/10/2023 4:12,No,36,N CHADWICK ST,2200,19132,5,22,Sharswood-Stanton,197,3,Tanner G. Duckrey School,-75.160503,39.986873999999986
2.02322E+11,Black (Non-Hispanic),Male,Nonfatal,12/10/2023 4:12,No,45,N CHADWICK ST,2200,19132,5,22,Sharswood-Stanton,197,3,Tanner G. Duckrey School,-75.160503,39.986873999999986
2.02322E+11,Black (Non-Hispanic),Female,Fatal,12/10/2023 4:12,No,28,N CHADWICK ST,2200,19132,5,22,Sharswood-Stanton,197,3,Tanner G. Duckrey School,-75.160503,39.986873999999986
2.02308E+11,White (Non-Hispanic),Male,Nonfatal,12/10/2023 2:31,Yes,32,FRANKFORD AVE,8000,19136,6,8,Mayfair-Holmesburg,172,2,Joseph H. Brown School,-75.028174,40.041474
2.02308E+11,White (Non-Hispanic),Male,Nonfatal,12/10/2023 2:31,Yes,31,FRANKFORD AVE,8000,19136,6,8,Mayfair-Holmesburg,172,2,Joseph H. Brown School,-75.028174,40.041474
2.02335E+11,Black (Non-Hispanic),Male,Fatal,12/9/2023 19:38,No,17,N 5TH ST,5300,19120,8,35,Olney-Feltonville,201,3,Thurgood Marshall School,-75.131556,40.032064999999996
2.02335E+11,Black (Non-Hispanic),Male,Nonfatal,12/9/2023 19:38,No,17,N 5TH ST,5300,19120,8,35,Olney-Feltonville,201,3,Thurgood Marshall School,-75.131556,40.032064999999996
2.02312E+11,Black (Non-Hispanic),Male,Nonfatal,12/9/2023 18:29,No,38,ELMWOOD AVE,5700,19143,2,12,Paschall-Kingsessing,191,8,Thomas G. Morton School,-75.219396,39.92998399999999
2.02325E+11,Hispanic (Black or White),Male,Nonfatal,12/9/2023 15:59,No,35,N LAWRENCE ST,2900,19133,7,25,Hunting Park-Fairhill,197,2,Julia de Burgos School,-75.138615,39.995151
2.02325E+11,Hispanic (Black or White),Male,Nonfatal,12/9/2023 4:43,No,23,E ALLEGHENY AVE,100,19140,7,25,Hunting Park-Fairhill,180,2,William Cramp School,-75.129074,39.998611000000004
2.02325E+11,Hispanic (Black or White),Male,Nonfatal,12/9/2023 4:43,No,29,E ALLEGHENY AVE,100,19140,7,25,Hunting Park-Fairhill,180,2,William Cramp School,-75.129074,39.998611000000004
2.02325E+11,Black (Non-Hispanic),Male,Nonfatal,12/8/2023 23:55,Yes,34,W LEHIGH AVE,100,19133,7,25,Hunting Park-Fairhill,180,2,Isaac A. Sheppard School,-75.131181,39.991049000000004
2.02312E+11,Black (Non-Hispanic),Male,Nonfatal,12/8/2023 22:51,No,33,S 62ND ST,2900,19142,3,12,Eastwick-Elmwood,185,8,Thomas G. Morton School,-75.22228,39.921978
2.02325E+11,Black (Non-Hispanic),Male,Fatal,12/8/2023 16:56,Yes,36,N 8TH ST,4300,19140,7,25,Hunting Park-Fairhill,197,3,Cayuga School,-75.139604,40.01816600000001
2.02339E+11,Black (Non-Hispanic),Male,Fatal,12/7/2023 20:25,No,22,W CLEARFIELD ST,2900,19132,4,39,Nicetown-Tioga,198,7,E. Washington Rhodes School,-75.178032,40.003168
2.02322E+11,Black (Non-Hispanic),Male,Nonfatal,12/6/2023 18:25,No,37,N 22ND ST,2100,19121,5,22,Strawberry Mansion,181,3,William Dick School,-75.169356,39.987521
2.02325E+11,Hispanic (Black or White),Male,Fatal,12/6/2023 16:45,Yes,34,W CAMBRIA ST,100,19133,7,25,Hunting Park-Fairhill,180,2,Julia de Burgos School,-75.13332,39.994456
2.02325E+11,Hispanic (Black or White),Male,Nonfatal,12/6/2023 16:45,Yes,61,W CAMBRIA ST,100,19133,7,25,Hunting Park-Fairhill,180,2,Julia de Burgos School,-75.13332,39.994456
2.02325E+11,White (Non-Hispanic),Male,Nonfatal,12/6/2023 16:45,Yes,21,W CAMBRIA ST,100,19133,7,25,Hunting Park-Fairhill,180,2,Julia de Burgos School,-75.13332,39.994456
2.02325E+11,Hispanic (Black or White),Male,Nonfatal,12/6/2023 14:30,Yes,25,N 5TH ST,4100,19140,7,25,Hunting Park-Fairhill,197,3,Alexander K. McClure School,-75.135305,40.01490100000001
2.02325E+11,Hispanic (Black or White),Male,Nonfatal,12/6/2023 14:30,Yes,19,N 5TH ST,4100,19140,7,25,Hunting Park-Fairhill,197,3,Alexander K. McClure School,-75.135305,40.01490100000001
2.02319E+11,Black (Non-Hispanic),Male,Nonfatal,12/4/2023 21:37,No,55,N 52ND ST,0,19139,3,19,Haddington-Overbrook,190,7,Alain Locke School,-75.22476,39.960974
2.02319E+11,Black (Non-Hispanic),Male,Nonfatal,12/4/2023 21:37,No,28,POPLAR ST,5400,19131,4,19,Haddington-Overbrook,192,7,Universal Charter School at Daroff,-75.228615,39.970141999999996
2.02314E+11,Black (Non-Hispanic),Male,Fatal,12/4/2023 0:48,Yes,44,WOOSTER RD,2200,19138,9,14,West Oak Lane-Cedarbrook,200,4,Samuel Pennypacker School,-75.154477,40.06625400000002
2.02314E+11,Black (Non-Hispanic),Female,Nonfatal,12/4/2023 0:48,Yes,45,WOOSTER RD,2200,19138,9,14,West Oak Lane-Cedarbrook,200,4,Samuel Pennypacker School,-75.154477,40.06625400000002
2.02322E+11,Black (Non-Hispanic),Male,Nonfatal,12/3/2023 23:24,No,39,N LAMBERT ST,2300,19132,5,22,Strawberry Mansion,181,3,William Dick School,-75.166345,39.990415999999996
2.02302E+11,White (Non-Hispanic),Male,Nonfatal,12/3/2023 9:05,Yes,34,SUMMERDALE AVE,4900,19124,9,2,Lawndale-Crescentville,179,2,Laura H. Carnell School,-75.09612,40.027616
2.02316E+11,Black (Non-Hispanic),Male,Fatal,12/3/2023 5:24,No,40,FARSON ST,0,19139,3,16,Haddington-Overbrook,190,7,Alain Locke School,-75.221617,39.960818999999994
2.02317E+11,Black (Non-Hispanic),Male,Fatal,12/2/2023 18:18,No,47,S NAPA ST,1500,19146,2,17,Grays Ferry-Passyunk,186,8,Universal Charter School at Alcorn,-75.196261,39.935286000000005
2.02318E+11,Black (Non-Hispanic),Male,Nonfatal,12/2/2023 17:10,No,26,S 60TH ST,1100,19143,3,18,Cobbs Creek,191,8,Add B. Anderson School,-75.244323,39.946074
2.02302E+11,Black (Non-Hispanic),Male,Fatal,12/2/2023 0:37,Yes,19,E GODFREY AVE,500,19120,9,2,Lawndale-Crescentville,203,2,Universal Charter School at Creighton,-75.106554,40.041140000000006
2.02322E+11,Black (Non-Hispanic),Male,Fatal,12/1/2023 19:05,No,31,RIDGE AVE,2900,19121,5,22,Strawberry Mansion,195,3,James G. Blaine School,-75.181993,39.987653
2.02322E+11,Black (Non-Hispanic),Male,Nonfatal,11/30/2023 17:26,No,32,W YORK ST,1400,19132,5,22,Sharswood-Stanton,197,3,Tanner G. Duckrey School,-75.156411,39.989470999999995
